4/2/2022 (Lo),,46,46,45,46,46,46,46,46,47,47,47,46,47,47,48,48,47,47,46,46
4/3/2022 (Hi),,61,61,58,58,58,58,57,59,58,57,59,58,58,59,59,59,59,59,59,58
4/3/2022 (Lo),,44,46,46,46,46,46,46,46,45,46,48,48,49,48,49,49,49,49,49,47
4/4/2022 (Hi),,60,59,58,61,59,61,60,59,61,60,59,60,60,60,59,60,59,58,58,57
4/4/2022 (Lo),,46,46,46,47,47,48,47,47,48,48,49,49,47,48,48,49,48,47,48,46
4/5/2022 (Hi),,62,63,62,64,62,62,63,63,62,62,61,62,62,62,62,61,62,61,63,62
4/5/2022 (Lo),,45,47,48,48,47,47,50,49,49,48,47,47,47,48,48,46,46,44,46,46
4/6/2022 (Hi),,67,66,65,66,69,69,69,70,69,69,67,69,69,69,67,67,68,68,68,67
4/6/2022 (Lo),,48,48,47,48,51,50,52,52,51,50,50,51,51,51,51,47,49,49,49,51
4/7/2022 (Hi),,68,66,72,73,73,74,73,74,72,75,75,78,77,76,78,76,77,80,81,81
4/7/2022 (Lo),,49,49,51,51,51,52,50,50,51,53,52,51,51,49,51,50,49,47,47,47
4/8/2022 (Hi),,70,68,67,68,66,67,67,66,64,66,68,65,66,66,65,64,65,67,66,64
4/8/2022 (Lo),,50,48,48,49,49,49,50,48,49,47,48,48,48,47,48,47,47,46,47,45
4/9/2022 (Hi),,64,62,62,61,60,61,60,61,61,61,64,64,65,64,66,64,64,62,63,63
4/9/2022 (Lo),,47,47,47,47,47,48,48,47,47,45,46,46,49,49,49,49,47,47,46,46
